,year,name,position,school,ranking,rating,stars,committed_to,recruit_type,height,weight,city,state_province,country,id,athlete_id
13431,2020,Anthony Shipton,DT,Cerritos College,91.0,0.8506,3,Illinois,JUCO,77.0,290.0,Villa Park,CA,USA,65595,4606671.0
13432,2020,Ethan Bullock,PRO,City College of San Francisco,92.0,0.85,3,Oklahoma State,JUCO,76.0,200.0,Maitland,FL,USA,65596,4249828.0
13433,2020,Jeremiah Crawford,OT,Butler County (KS),93.0,0.85,3,,JUCO,78.0,300.0,Goddard,KS,USA,65597,
13434,2020,Dominic Quewon,SDE,Iowa Western C.C.,94.0,0.85,3,Southern Mississippi,JUCO,75.0,250.0,Minneapolis,MN,USA,65598,4689999.0
13435,2020,Naequan Parker,WR,American River C.C.,95.0,0.85,3,,JUCO,74.0,185.0,Roseville,CA,USA,65599,
13436,2020,Zach Marsh-Wojan,TE,Sacramento City College,96.0,0.8499,3,UCF,JUCO,77.0,245.0,Vacaville,CA,USA,65600,4690125.0
13437,2020,Daylen Gill,S,Jones County J.C.,97.0,0.8495,3,Ole Miss,JUCO,72.0,234.0,Louisville,MS,USA,65601,4686006.0
13438,2020,Ami Finau,DT,Independence C.C.,98.0,0.8495,3,Maryland,JUCO,74.0,320.0,Euless,TX,USA,65602,4692812.0
13439,2020,Maureese Wren,OLB,Tyler J.C.,99.0,0.8489,3,Texas State,JUCO,76.0,220.0,Mesquite,TX,USA,65603,4685830.0
13440,2020,Mosiah Nasili-Kite,SDE,Independence C.C.,100.0,0.8485,3,Maryland,JUCO,74.0,298.0,Puyallup,WA,USA,65604,4692805.0
13441,2020,Krishon Merriweather,ILB,Garden City C.C.,101.0,0.8485,3,Texas Tech,JUCO,72.0,230.0,Hazelwood,MO,USA,65605,4686389.0
13442,2020,Zeke Powell,OT,Coffeyville C.C.,102.0,0.8478,3,,JUCO,77.0,295.0,Georgiana,AL,USA,65606,
13443,2020,Marco Lee,RB,Coffeyville C.C.,103.0,0.8467,3,Virginia Tech,JUCO,71.0,225.0,Columbus,GA,USA,65607,4684954.0
13444,2020,Almosse Titi,DT,Iowa Western C.C.,104.0,0.8465,3,Maryland,JUCO,75.0,310.0,Tampa,FL,USA,65608,4378751.0
13445,2020,DaMarcus Mitchell,ILB,Southwest Mississippi C.C.,105.0,0.8465,3,Purdue,JUCO,74.0,240.0,Thibodaux,LA,USA,65609,4693173.0
13446,2020,Kemon Smith,DT,Blinn College,106.0,0.8464,3,Hawai'i,JUCO,74.0,280.0,Slidell,LA,USA,65610,4693811.0
13447,2020,Woodly Appolon,S,Butler C.C.,107.0,0.845,3,Northern Illinois,JUCO,76.0,205.0,,,,65611,4686802.0
13448,2020,Drue Jackson,WR,Tyler J.C.,108.0,0.845,3,Texas State,JUCO,73.0,195.0,Sachse,TX,USA,65612,4373472.0
13449,2020,Brendan Devera,ILB,ASA College (New York),109.0,0.845,3,,JUCO,74.0,245.0,Wayne,NJ,USA,65613,
13450,2020,Trey Creamer,CB,Fort Scott C.C.,110.0,0.845,3,Charlotte,JUCO,72.0,170.0,Cartersville,GA,USA,65614,4240571.0
13451,2020,Luke Haggard,OT,Santa Rosa J.C.,111.0,0.8445,3,Indiana,JUCO,79.0,270.0,Petaluma,CA,USA,65615,4686884.0
13452,2020,Jackie Matthews,CB,Mississippi Gulf Coast C.C.,112.0,0.8445,3,West Virginia,JUCO,72.0,195.0,Pinson,AL,USA,65616,4685194.0
13453,2020,Cedrice Paillant,OT,Monroe College,113.0,0.8445,3,Rutgers,JUCO,77.0,305.0,New Rochelle,NY,USA,65617,4698116.0
13454,2020,Braden Smith,WR,Northwest Mississippi C.C.,114.0,0.844,3,Louisville,JUCO,70.0,180.0,Flowood,MS,USA,65618,4686343.0
13455,2020,Justin Jackson,SDE,Northwest Mississippi C.C.,115.0,0.844,3,Colorado,JUCO,75.0,285.0,Olive Branch,MS,USA,65619,4686744.0
13456,2020,Jacob Kainer,TE,Tyler J.C.,116.0,0.8432,3,Tulsa,JUCO,76.0,240.0,Cypress,TX,USA,65620,4685088.0
13457,2020,Lavar Gardner,ATH,Hutchinson C.C.,117.0,0.842,3,Illinois,JUCO,71.0,210.0,Decatur,GA,USA,65621,
13458,2020,Earnest Crownover,RB,Kilgore J.C.,118.0,0.8404,3,Texas A&M,JUCO,73.0,220.0,Grandview,TX,USA,65622,4692666.0
13459,2020,Da’Quan Bailey-Brown,WR,Dodge City C.C.,119.0,0.8401,3,Southern Mississippi,JUCO,69.0,170.0,Pompano Beach,FL,USA,65623,
13460,2020,Nathan Proctor,WDE,Iowa Central C.C.,120.0,0.84,3,,JUCO,75.0,220.0,Indian Head,MD,USA,65624,
13461,2020,Bernard Porter,WR,Highland C.C.,121.0,0.84,3,,JUCO,75.0,190.0,Columbia,SC,USA,65625,
13462,2020,J.J. Liavaa,DT,West Los Angeles College,122.0,0.84,3,,JUCO,74.0,323.0,Lawndale,CA,USA,65626,
13463,2020,Dajone Averett,WR,Santa Monica College,123.0,0.84,3,,JUCO,76.0,218.0,Philadelphia,PA,USA,65627,
13464,2020,John Jiles,WR,Fort Scott C.C.,124.0,0.84,3,,JUCO,75.0,215.0,Wake Forest,NC,USA,65628,
13465,2020,Rhett Weidenbacher,TE,Butler C.C.,125.0,0.84,3,Memphis,JUCO,75.0,235.0,El Dorado,KS,USA,65629,4687497.0
13466,2020,Dominique Bradshaw,CB,Navarro College,126.0,0.84,3,Western Kentucky,JUCO,71.0,170.0,Grand Prairie,TX,USA,65630,4690072.0
13467,2020,Tyrone Taleni,SDE,Mt. San Antonio College,127.0,0.84,3,Kansas State,JUCO,75.0,245.0,,,,65631,4685218.0
13468,2020,Demetri Jordan,OG,Tyler J.C.,128.0,0.84,3,SMU,JUCO,76.0,300.0,Lubbock,TX,USA,65632,4687578.0
13469,2020,Lazarus Williams,WDE,New Mexico Military Institute,129.0,0.84,3,New Mexico State,JUCO,76.0,252.0,Olympia,WA,USA,65633,4687559.0
13470,2020,Derick Newton,DT,Butler C.C.,130.0,0.8398,3,Kansas State,JUCO,74.0,280.0,Douglas,GA,USA,65634,4373081.0
13471,2020,Ethan Carde,OT,Coffeyville C.C.,131.0,0.8389,3,Texas Tech,JUCO,80.0,325.0,Valrico,FL,USA,65635,4686396.0
13472,2020,Xavier Guy,OG,Tyler J.C.,132.0,0.8386,3,Louisiana Tech,JUCO,76.0,270.0,Monroe,LA,USA,65636,4575896.0
13473,2020,Jaylen Striker,CB,Independence C.C.,133.0,0.8378,3,Colorado,JUCO,74.0,195.0,Tampa,FL,USA,65637,4686743.0
13474,2020,Devunte Dawson,CB,Coffeyville C.C.,134.0,0.8378,3,UCF,JUCO,71.0,185.0,Hurst,TX,USA,65638,4608715.0
13475,2020,Kobe Rios,OT,Iowa Western C.C.,135.0,0.8377,3,,JUCO,78.0,300.0,Rock Island,IL,USA,65639,
13476,2020,Derrick Ray Jr.,WDE,Trinity Valley C.C.,136.0,0.8375,3,Texas State,JUCO,74.0,240.0,Rosenberg,TX,USA,65640,4685845.0
13477,2020,Larenz Deshazor,ATH,College of the Canyons,137.0,0.8375,3,Arkansas State,JUCO,73.0,185.0,Lakeland,FL,USA,65641,
13478,2020,Sedrick Williams,DT,Kilgore J.C.,138.0,0.8371,3,Houston,JUCO,74.0,302.0,Houma,LA,USA,65642,4689685.0
13479,2020,Kadeem Telfort,OT,Highland C.C.,139.0,0.8369,3,UAB,JUCO,79.0,300.0,Miami,FL,USA,65643,4240615.0
13480,2020,Don Ragsdale,RB,Hinds C.C.,140.0,0.8365,3,Southern Mississippi,JUCO,70.0,205.0,Satartia,MS,USA,65644,4689981.0
13481,2020,Junior Aho,SDE,New Mexico Military Institute,141.0,0.8358,3,SMU,JUCO,75.0,255.0,,,,65645,4689551.0
13482,2020,Riden Leong,OT,Orange Coast College,142.0,0.8358,3,Boise State,JUCO,77.0,320.0,Honolulu,HI,USA,65646,4695493.0
13483,2020,Justin Gardner,CB,Hutchinson C.C.,143.0,0.8358,3,Kansas State,JUCO,74.0,180.0,Snellville,GA,USA,65647,4255991.0
13484,2020,Jayce Rogers,CB,Northwest Mississippi C.C.,144.0,0.8353,3,Houston,JUCO,68.0,165.0,Valdosta,GA,USA,65648,4606670.0
13485,2020,D'Anthony Jones,OLB,Long Beach City College,145.0,0.8337,3,Houston,JUCO,74.0,255.0,Lawndale,CA,USA,65649,4689678.0
13486,2020,Juawan Treadwell,CB,Independence C.C.,146.0,0.8337,3,Liberty,JUCO,72.0,175.0,Crete,IL,USA,65650,4689615.0
13487,2020,Shane Irwin,SDE,Long Beach City College,147.0,0.8337,3,Boise State,JUCO,76.0,250.0,Palos Verdes Peninsula,CA,USA,65651,4261623.0
13488,2020,Devin Drew,DT,Iowa Western C.C.,148.0,0.8336,3,Texas Tech,JUCO,76.0,272.0,Kansas City,MO,USA,65652,4686399.0
13489,2020,Josh Davies-Balogun,SDE,Butler C.C.,149.0,0.8333,3,,JUCO,76.0,240.0,Richmond,TX,USA,65653,
13490,2020,Jemaurian Jones,CB,Copiah-Lincoln C.C.,150.0,0.8328,3,Louisiana Tech,JUCO,73.0,170.0,Brookhaven,MS,USA,65654,4686613.0
13491,2020,Dawson Delforge,OG,Butler C.C.,151.0,0.8325,3,Kansas State,JUCO,77.0,317.0,,,,65655,4685212.0
13492,2020,Tyren Irby,WDE,Northwest Mississippi C.C.,152.0,0.8316,3,Oklahoma State,JUCO,75.0,235.0,Lake Cormorant,MS,USA,65656,4592220.0
13493,2020,Amelio Moran,OT,Lackawanna C.C.,153.0,0.8303,3,Maryland,JUCO,77.0,308.0,Virginia Beach,VA,USA,65657,4366654.0
13494,2020,Kyle Thomas,DT,ASA College (New York),154.0,0.83,3,,JUCO,75.0,270.0,Chesapeake,VA,USA,65658,
13495,2020,Fitz Gardner,WDE,Iowa Western C.C.,155.0,0.83,3,,JUCO,75.0,235.0,Council Bluffs,IA,USA,65659,
13496,2020,Terrell Carter,WR,College of San Mateo,156.0,0.83,3,,JUCO,74.0,195.0,San Diego,CA,USA,65660,
13497,2020,LJ Wallace,S,Iowa Western C.C.,157.0,0.83,3,Tulsa,JUCO,75.0,185.0,Atwater,CA,USA,65661,
13498,2020,Stephon Brown,DUAL,Independence C.C.,158.0,0.8296,3,TCU,JUCO,77.0,220.0,Kernersville,NC,USA,65662,4685034.0
13499,2020,Mose Jeffery,OG,Kilgore J.C.,159.0,0.8296,3,Baylor,JUCO,76.0,330.0,Longview,TX,USA,65663,4685181.0
13500,2020,Tyquez Hampton,WR,Coffeyville C.C.,160.0,0.8291,3,Tulsa,JUCO,74.0,210.0,El Paso,TX,USA,65664,
13501,2020,Nathaniel Dell,WR,Independence C.C.,161.0,0.8291,3,Houston,JUCO,70.0,155.0,Daytona Beach,FL,USA,65665,4366031.0
13502,2020,Hayden Burton,OT,Mississippi Gulf Coast C.C.,162.0,0.829,3,South Alabama,JUCO,77.0,308.0,Mccomb,MS,USA,65666,4685982.0
13503,2020,Kevin Howard,WR,Fort Scott C.C.,163.0,0.829,3,Texas State,JUCO,75.0,210.0,Gardendale,AL,USA,65667,4685839.0
13504,2020,Marcus Rogers,WR,Iowa Western C.C.,164.0,0.8288,3,Troy,JUCO,75.0,200.0,Smyrna,GA,USA,65668,4361397.0
13505,2020,Colin O'Brien,TE,Saddleback College,165.0,0.8288,3,Wyoming,JUCO,77.0,228.0,Mission Viejo,CA,USA,65669,4686454.0
13506,2020,Emmanuel Appiah-Takyi,CB,Monroe College,166.0,0.8285,3,UCF,JUCO,72.0,175.0,Oradell,NJ,USA,65670,4690119.0
13507,2020,Alfahiym Walcott,CB,Butler C.C.,167.0,0.8284,3,Baylor,JUCO,73.0,190.0,Wilmington,NC,USA,65671,
13508,2020,Jonathan Earl,CB,Golden West College,168.0,0.8284,3,Boise State,JUCO,75.0,190.0,Concord,NC,USA,65672,4695487.0
13509,2020,Elijah Robinson,WDE,Louisburg College,169.0,0.8283,3,East Carolina,JUCO,76.0,250.0,Wilmington,NC,USA,65673,4690354.0
13510,2020,Michael Gause,OT,Hinds C.C.,170.0,0.8283,3,Louisiana Tech,JUCO,76.0,285.0,Byhalia,MS,USA,65674,4686611.0
13511,2020,Kyle Cass,CB,Mississippi Delta C.C.,171.0,0.8283,3,Mississippi State,JUCO,74.0,194.0,Eight Mile,AL,USA,65675,4689341.0
13512,2020,Rory Hanson,TE,Modesto J.C.,172.0,0.827,3,Fresno State,JUCO,77.0,250.0,Modesto,CA,USA,65676,4686499.0
13513,2020,Travis Geiger,DT,Highland C.C.,173.0,0.8267,3,Coastal Carolina,JUCO,76.0,296.0,Columbus,OH,USA,65677,4690883.0
13514,2020,Logan Clark,TE,Coffeyville C.C.,174.0,0.8263,3,Marshall,JUCO,78.0,240.0,Piedmont,SC,USA,65678,4690028.0
13515,2020,Jamie Sheriff,SDE,Mississippi Gulf Coast C.C.,175.0,0.8263,3,South Alabama,JUCO,74.0,260.0,Terry,MS,USA,65679,4685984.0
13516,2020,Terence Cherry,DT,East Mississippi C.C.,176.0,0.8262,3,Southern Mississippi,JUCO,74.0,265.0,West Point,MS,USA,65680,4689992.0
13517,2020,Lamont Bishop,ILB,Iowa Central C.C.,177.0,0.8262,3,Oklahoma State,JUCO,75.0,225.0,Country Club Hills,IL,USA,65681,4692839.0
13518,2020,Rich Hall,CB,Independence C.C.,178.0,0.825,3,New Mexico State,JUCO,73.0,170.0,Pompano Beach,FL,USA,65682,
13519,2020,Adam Sheriff,OT,Butler C.C.,179.0,0.825,3,Rice,JUCO,76.0,285.0,Prosper,TX,USA,65683,4686637.0
13520,2020,Teva Reynolds,OC,Mt. San Antonio College,180.0,0.825,3,Georgia Southern,JUCO,73.0,265.0,,,,65684,4686414.0
13521,2020,Joshua Tarango,DT,Fullerton College,181.0,0.825,3,Ball State,JUCO,75.0,290.0,Anaheim,CA,USA,65685,4701306.0
13522,2020,Natorian Watts,WR,Jones County J.C.,182.0,0.825,3,Tulane,JUCO,73.5,185.0,Petal,MS,USA,65686,
13523,2020,Jeremy Moussa,PRO,San Bernardino Valley College,183.0,0.825,3,Vanderbilt,JUCO,74.0,190.0,Corona,CA,USA,65687,4363640.0
13524,2020,Craig Burt,WR,Hutchinson C.C.,184.0,0.8243,3,Western Kentucky,JUCO,76.0,190.0,Columbus,OH,USA,65688,4690073.0
13525,2020,TJ Kautai,ILB,Independence C.C.,185.0,0.8241,3,Maryland,JUCO,73.0,240.0,Euless,TX,USA,65689,
13526,2020,Alex Costilla,OT,Tyler J.C.,186.0,0.8238,3,Texas State,JUCO,76.0,290.0,San Marcos,TX,USA,65690,4685842.0
13527,2020,Xavion Steele,CB,Fullerton College,187.0,0.8238,3,Utah State,JUCO,70.0,181.0,Orange,CA,USA,65691,4686918.0
13528,2020,Johari Branch,OG,Independence C.C.,188.0,0.8236,3,Maryland,JUCO,75.5,325.0,Chicago,IL,USA,65692,4249511.0
13529,2020,Stacey Marshall Jr.,TE,Hutchinson C.C.,189.0,0.8235,3,Arizona,JUCO,77.0,255.0,Montgomery,AL,USA,65693,4686452.0
13530,2020,Brock Sturges,RB,Butler C.C.,190.0,0.8225,3,Texas State,JUCO,70.0,200.0,Allen,TX,USA,65694,4360448.0
13531,2020,Danny Clark,PRO,Copiah-Lincoln C.C.,191.0,0.8217,3,Vanderbilt,JUCO,76.0,223.0,Massillon,OH,USA,65695,4240777.0
13532,2020,Nataurean Watts,WR,Jones County J.C.,192.0,0.8215,3,Tulane,JUCO,72.0,184.0,Petal,MS,USA,65696,
13533,2020,Malik Robinson,OLB,Fort Scott C.C.,193.0,0.8213,3,Houston,JUCO,72.0,215.0,Snellville,GA,USA,65697,4240663.0
13534,2020,Ernesto Almaraz,OG,East Los Angeles College,194.0,0.8208,3,UT San Antonio,JUCO,76.0,280.0,Los Angeles,CA,USA,65698,4689288.0
13535,2020,Jaevion Matthews,S,Highland Community College,195.0,0.8206,3,,JUCO,73.0,180.0,York,SC,USA,65699,
13536,2020,Christopher Jackson,WR,Mt. San Antonio College,196.0,0.8206,3,BYU,JUCO,72.0,180.0,Pomona,CA,USA,65700,
13537,2020,Da'Marcus Johnson,SDE,American River C.C.,197.0,0.8206,3,Fresno State,JUCO,76.0,230.0,Sacramento,CA,USA,65701,4608850.0
13538,2020,Ron Hardge III,CB,City College of San Francisco,198.0,0.8204,3,Oregon State,JUCO,73.0,175.0,Fort Lauderdale,FL,USA,65702,4360381.0
13539,2020,Maleik Gray,WR,Mississippi Gulf Coast C.C.,199.0,0.82,3,,JUCO,74.0,198.0,LaVergne,TN,USA,65703,
13540,2020,Parker McNeil,PRO,Navarro College,200.0,0.82,3,Troy,JUCO,76.0,225.0,Corsicana,TX,USA,65704,4686137.0
13541,2020,Kurt Taylor,RB,Iowa Central C.C.,201.0,0.82,3,Tennessee Tech,JUCO,68.0,195.0,Covington,GA,USA,65705,
13542,2020,Nicholas Days,OLB,Independence C.C.,202.0,0.82,3,Western Kentucky,JUCO,75.0,215.0,MIAMI,FL,USA,65706,
13543,2020,Jason Brownlee,WR,East Mississippi C.C.,203.0,0.82,3,Southern Mississippi,JUCO,75.0,185.0,West Point,MS,USA,65707,4689988.0
13544,2020,Kelle Sanders,WDE,Independence C.C.,204.0,0.82,3,UAB,JUCO,77.0,215.0,Olympia,WA,USA,65708,4689648.0
13545,2020,Reuben Unije,OT,Coahoma C.C.,205.0,0.82,3,Houston,JUCO,77.0,303.0,Bradenton,FL,USA,65709,4360395.0
13546,2020,Daniel Moraga,TE,Ventura College,206.0,0.8195,3,Pittsburgh,JUCO,75.0,235.0,Oxnard,CA,USA,65710,4242999.0
13547,2020,Sione Tuitupou,DT,East Los Angeles College,207.0,0.8195,3,South Florida,JUCO,76.0,290.0,Kailua,HI,USA,65711,
13548,2020,Woobendy Guerrier,CB,Butler C.C.,208.0,0.8195,3,Akron,JUCO,72.0,190.0,Homestead,FL,USA,65712,4603743.0
13549,2020,Eli Fields,OT,Butler C.C.,209.0,0.8188,3,Florida Atlantic,JUCO,78.0,300.0,Linden,NJ,USA,65713,4690142.0
13550,2020,Maljon Joor,OT,Mississippi Gulf Coast C.C.,210.0,0.8183,3,Florida International,JUCO,77.0,320.0,Jackson,MS,USA,65714,4687521.0
13551,2020,Princeton Lollar Jr.,ILB,Hutchinson C.C.,211.0,0.8175,3,UNLV,JUCO,73.0,240.0,Oak Harbor,WA,USA,65715,
13552,2020,Reggie Marks,OG,Lackawanna C.C.,212.0,0.8169,3,UMass,JUCO,74.0,300.0,,,,65716,4685015.0
13553,2020,Alex Wyant,OT,Orange Coast College,213.0,0.8162,3,Connecticut,JUCO,78.0,305.0,Costa Mesa,CA,USA,65717,4608783.0
13554,2020,Makai Hart,OG,Trinity Valley C.C.,214.0,0.8162,3,UT San Antonio,JUCO,76.0,290.0,Clinton,IA,USA,65718,4689289.0
13555,2020,D'ezekius Chapman,DT,Pearl River C.C.,215.0,0.8156,3,South Alabama,JUCO,75.0,300.0,Poplarville,MS,USA,65719,
13556,2020,Johnathan Butler,ILB,Highland Community College,216.0,0.8156,3,Middle Tennessee,JUCO,73.0,217.0,Freeport,IL,USA,65720,4686515.0
13557,2020,S.L. McCall,OLB,,217.0,0.8156,3,,JUCO,74.0,210.0,Lake City,FL,USA,65721,
13558,2020,Antoine Robinson,WR,Copiah-Lincoln C.C.,218.0,0.8156,3,Southern Mississippi,JUCO,73.0,200.0,Canton,MS,USA,65722,4689984.0
13559,2020,Spencer Owens,TE,Fullerton College,219.0,0.8156,3,Western Kentucky,JUCO,77.0,250.0,Fullerton,CA,USA,65723,4690080.0
13560,2020,Jalen Ware,S,Copiah-Lincoln C.C.,220.0,0.8154,3,Temple,JUCO,72.0,185.0,Starkville,MS,USA,65724,4685229.0
13561,2020,Dominique Shoffner,DUAL,Monroe College,221.0,0.8145,3,Charlotte,JUCO,72.0,209.0,Apex,NC,USA,65725,4250679.0
13562,2020,Erin Collins,RB,Hutchinson C.C.,222.0,0.8145,3,Northern Illinois,JUCO,72.0,214.0,Seffner,FL,USA,65726,4240098.0
13563,2020,Fred Hervey,OLB,East Mississippi C.C.,223.0,0.8141,3,Arkansas State,JUCO,71.0,215.0,Charleston,MS,USA,65727,4685966.0
13564,2020,Sylvonta Oliver,CB,Itawamba C.C.,224.0,0.8129,3,Memphis,JUCO,70.0,165.0,Sardis,MS,USA,65728,4687491.0
13565,2020,CJ Thompson,S,Northeastern Oklahoma A&M,225.0,0.8125,3,South Alabama,JUCO,74.0,200.0,Tulsa,OK,USA,65729,
13566,2020,Teeshaun Turpin,OT,Long Beach City College,226.0,0.8125,3,North Texas,JUCO,76.0,295.0,Cleveland,OH,USA,65730,4686608.0
13567,2020,Henry Garrison,SDE,Nassau C.C.,227.0,0.8122,3,East Carolina,JUCO,79.0,275.0,Garden City,NY,USA,65731,4608775.0
13568,2020,Teon Dollard,RB,Independence C.C.,228.0,0.8113,3,Akron,JUCO,72.0,215.0,Lake City,FL,USA,65732,4366038.0
13569,2020,Harrison Ashby,TE,Pearl River C.C.,229.0,0.8111,3,,JUCO,77.0,246.0,Boise,ID,USA,65733,
13570,2020,Marcus Hawkins,S,Iowa Western C.C.,230.0,0.8111,3,Liberty,JUCO,73.0,180.0,Council Bluffs,IA,USA,65734,
13571,2020,Devon Saunders,CB,Hutchinson C.C.,231.0,0.8111,3,,JUCO,71.0,180.0,Kennesaw,GA,USA,65735,
13572,2020,Cameron Orr,OT,Itawamba C.C.,232.0,0.8106,3,Elon,JUCO,78.0,300.0,Golden,MS,USA,65736,
13573,2020,Malik Welch,CB,Long Beach City College,233.0,0.8106,3,San José State,JUCO,72.0,181.0,Torrance,CA,USA,65737,4362366.0
13574,2020,Raashaan Wilkins,SDE,Monterey Peninsula College,234.0,0.8106,3,Vanderbilt,JUCO,76.0,285.0,Monterey,CA,USA,65738,4685780.0
13575,2020,Chukwudifu Ogbonna,S,Hutchinson C.C.,235.0,0.8101,3,Akron,JUCO,74.0,172.0,Marietta,GA,USA,65739,4266602.0
13576,2020,Rayshaad Roddy,DT,Fond Du Lac C.c.,236.0,0.81,3,Charlotte,JUCO,72.0,253.0,Cloquet,MN,USA,65740,4689601.0
13577,2020,Trae Shropshire,WR,Blinn College,237.0,0.81,3,,JUCO,75.0,175.0,Zachary,LA,USA,65741,
13578,2020,Malachi Russell,WR,El Camino College,238.0,0.81,3,,JUCO,72.0,170.0,,,,65742,
13579,2020,Jalen Bedell,DT,Copiah-Lincoln C.C.,239.0,0.81,3,,JUCO,74.0,306.0,Greenwood,MS,USA,65743,
13580,2020,Mark Ferrell,WR,Ventura College,240.0,0.81,3,,JUCO,76.0,200.0,Ventura,CA,USA,65744,
13581,2020,Antonio Tuiava Pule III,SDE,Modesto J.C.,241.0,0.81,3,Washington State,JUCO,77.0,255.0,Modesto,CA,USA,65745,
13582,2020,Dominick Watt,WR,Garden City C.C.,242.0,0.81,3,,JUCO,73.0,200.0,Hollywood,FL,USA,65746,
13583,2020,Malik Putney,S,Fort Scott C.C.,243.0,0.81,3,,JUCO,72.0,195.0,Sammamish,WA,USA,65747,
13584,2020,Ron Tiavaasue,TE,Snow College,244.0,0.81,3,North Texas,JUCO,75.0,249.0,,,,65748,
13585,2020,Lamar Barrett,OT,Independence C.C.,245.0,0.81,3,San José State,JUCO,76.0,320.0,Bartow,FL,USA,65749,4687013.0
13586,2020,Charlie Gray,ILB,Butler C.C.,246.0,0.81,3,Marshall,JUCO,75.0,225.0,El Dorado,KS,USA,65750,4690009.0
13587,2020,Larry Hawkins,S,Trinity Valley C.C.,247.0,0.81,3,Old Dominion,JUCO,74.0,200.0,Athens,TX,USA,65751,
13588,2020,Rodney Mathews,DT,Hutchinson C.C.,248.0,0.81,3,Ohio,JUCO,74.0,278.0,Memphis,TN,USA,65752,4613076.0
13589,2020,Justice Powers,WR,West Los Angeles College,249.0,0.81,3,New Mexico State,JUCO,76.0,185.0,Culver City,CA,USA,65753,4687556.0
13590,2020,Camden Chustz,OT,Coffeyville C.C.,250.0,0.81,3,New Mexico State,JUCO,80.0,295.0,Coffeyville,KS,USA,65754,4687565.0
13591,2020,Tyrice Knight,ILB,Independence C.C.,251.0,0.8094,3,UTEP,JUCO,73.0,235.0,Lakeland,FL,USA,65755,4686540.0
13592,2020,TJ McMahon,PRO,Cerritos College,252.0,0.8087,3,Rice,JUCO,72.0,190.0,Anaheim,CA,USA,65756,
13593,2020,Vidal Scott,DT,Hinds C.C.,253.0,0.8087,3,Arkansas State,JUCO,74.0,295.0,Pensacola,FL,USA,65757,4250243.0
13594,2020,Ellis Merriweather,RB,Garden City C.C.,254.0,0.8083,3,UMass,JUCO,73.0,220.0,Alpharetta,GA,USA,65758,4685016.0
13595,2020,Darrell Luter,CB,Pearl River C.C.,255.0,0.8075,3,South Alabama,JUCO,73.0,175.0,Poplarville,MS,USA,65759,4685978.0
13596,2020,Eric Scott,CB,Butler C.C.,256.0,0.8075,3,Southern Mississippi,JUCO,74.0,200.0,Basehor,KS,USA,65760,4248032.0
13597,2020,Dewayne Betts,ATH,Coahoma C.C.,257.0,0.8075,3,South Alabama,JUCO,74.0,205.0,Memphis,TN,USA,65761,4606631.0
13598,2020,Fredrick Smith,CB,Jones County J.C.,258.0,0.8074,3,Southern Mississippi,JUCO,73.0,180.0,Hollandale,MS,USA,65762,
13599,2020,D'Jordan Strong,CB,Northeast Mississippi C.C.,259.0,0.8074,3,Coastal Carolina,JUCO,71.0,170.0,Batesville,MS,USA,65763,4685941.0
13600,2020,Gregory Clayton,WR,Navarro College,260.0,0.8067,3,,JUCO,71.0,175.0,Lutcher,LA,USA,65764,
13601,2020,Mark Petry,OT,Ellsworth C.C.,261.0,0.8066,3,Syracuse,JUCO,77.0,265.0,,,,65765,4603744.0
13602,2020,Anterrious Gray,OG,Northwest Mississippi C.C.,262.0,0.8059,3,North Texas,JUCO,75.0,330.0,Macon,MS,USA,65766,4606667.0
13603,2020,Toa Iafeta,OT,College of San Mateo,263.0,0.8056,3,,JUCO,76.0,285.0,Milpitas,CA,USA,65767,
13604,2020,Mitchell Tinsley,WR,Hutchinson C.C.,264.0,0.8056,3,Western Kentucky,JUCO,72.0,180.0,Lees Summit,MO,USA,65768,4690070.0
13605,2020,Natrone Brooks,CB,Copiah-Lincoln C.C.,265.0,0.8056,3,Southern Mississippi,JUCO,71.0,165.0,Starkville,MS,USA,65769,4689989.0
13606,2020,Dallas Taylor-Cortez,CB,Iowa Western C.C.,266.0,0.8055,3,Louisiana Tech,JUCO,74.0,170.0,West Hills,CA,USA,65770,4361742.0
13607,2020,Brycen Yarmo,TE,Coffeyville C.C.,267.0,0.8046,3,Akron,JUCO,78.0,257.0,Hudson,NH,USA,65771,4686880.0
13608,2020,Jeremiah Houston,CB,Long Beach City College,268.0,0.8045,3,UNLV,JUCO,72.0,202.0,Long Beach,CA,USA,65772,4696732.0
13609,2020,Jordan Chapman,OG,Jones County J.C.,269.0,0.8044,3,Troy,JUCO,75.0,285.0,Leakesville,MS,USA,65773,4686143.0
13610,2020,Tanarious Achan,WR,Riverside C.C.,270.0,0.8037,3,Louisiana,JUCO,68.0,170.0,Lafayette,LA,USA,65774,
13611,2020,DJ Travis,CB,Jones County J.C.,271.0,0.8033,3,Louisiana Monroe,JUCO,73.0,175.0,Poplarville,MS,USA,65775,
13612,2020,Navy Harris,ILB,Hutchinson C.C.,272.0,0.8025,3,Troy,JUCO,73.0,228.0,Hutchinson,KS,USA,65776,4686146.0
13613,2020,Jeremy Hunt,PRO,Trinity Valley C.C.,273.0,0.8025,3,Louisiana Monroe,JUCO,74.0,228.0,Oak Park,IL,USA,65777,4689899.0
13614,2020,Chance Lovertich,PRO,Mississippi Gulf Coast C.C.,274.0,0.8025,3,South Alabama,JUCO,71.0,200.0,Jackson,MS,USA,65778,4685975.0
